url,state,city,years,manufacturer,model,price,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,vehicle_type,paint_color,image_url
https://losangeles.craigslist.org/sfv/ctd/d/panorama-city-2014-honda-cr-ex-1000/7234318745.html,ca,los angeles,2014,honda,cr-v,14996,excellent,,gas,76459,clean,automatic,5J6RM4H78EL071550,4wd,,SUV,,https://images.craigslist.org/00N0N_epydt6C9OkV_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/garden-grove-2010-audi-a4-20t-quattro/7234318710.html,ca,los angeles,2010,audi,a4,8900,,,gas,81765,clean,,WAUWFAFL2AA171163,,compact,wagon,blue,https://images.craigslist.org/00f0f_g3WvVmeWzdK_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/panorama-city-2009-mercedes-benz-gl/7234318582.html,ca,los angeles,2009,mercedes-benz,gl-class,12999,excellent,,gas,117426,clean,automatic,4JGBF71E09A512094,4wd,,SUV,black,https://images.craigslist.org/00I0I_dZNr8LELI2r_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/garden-grove-2014-kia-soul-base-4dr/7234318594.html,ca,los angeles,2014,kia,soul,5750,,,gas,115078,clean,,KNDJN2A20E7717773,,compact,SUV,,https://images.craigslist.org/00r0r_cfULy2HEoLu_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/orange-38-mpg-super-reliable-2014/7234318539.html,ca,los angeles,2014,hyundai,elantra,9997,excellent,4 cylinders,gas,,clean,automatic,,,,sedan,grey,https://images.craigslist.org/01616_c5SrAatbtji_0go0ci_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/garden-grove-2008-lexus-es-350-base-4dr/7234318467.html,ca,los angeles,2008,lexus,es,6999,,,gas,121967,clean,,JTHBJ46G382194328,fwd,,sedan,silver,https://images.craigslist.org/01414_lAGr099wIf3_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/ant/ctd/d/los-angeles-2017-chevrolet-silverado/7234318395.html,ca,los angeles,2014,chevrolet,silverado 1500 4x4,29500,excellent,8 cylinders,gas,80179,clean,automatic,1GCVKNEC5HZ195746,4wd,,pickup,white,https://images.craigslist.org/00m0m_69dMZxztG9A_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/panorama-city-2012-mazda-cx-sport-1000/7234318388.html,ca,los angeles,2012,mazda,cx-9,9991,excellent,,gas,115948,clean,automatic,JM3TB2BV5C0333172,fwd,,SUV,,https://images.craigslist.org/00000_kjAIrPrJAhi_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/garden-grove-2010-chevrolet-chevy/7234318314.html,ca,los angeles,2010,chevrolet,malibu,4900,,,gas,142289,clean,,1G1ZC5EB5AF108773,,,sedan,white,https://images.craigslist.org/00S0S_4QKxI7inweu_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/panorama-city-2015-hyundai-sonata-se/7234318256.html,ca,los angeles,2015,hyundai,sonata,12999,excellent,,gas,32992,clean,automatic,5NPE24AF7FH219186,fwd,,sedan,white,https://images.craigslist.org/00r0r_iSszYIEqxD0_0cU09G_600x450.jpg
https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2016-honda-civic-sedan-4dr/7234318142.html,ca,los angeles,2016,honda,civic sedan,10900,excellent,4 cylinders,gas,45803,clean,automatic,2HGFC2F55GH530875,fwd,compact,sedan,black,https://images.craigslist.org/00S0S_d0NIOLQpL29_09G07g_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/garden-grove-2012-volkswagen-cc-sport/7234318089.html,ca,los angeles,2012,volkswagen,cc,6500,,,gas,102689,clean,,WVWMP7AN1CE501681,,,other,black,https://images.craigslist.org/00Z0Z_3VO3nLxMbG7_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/panorama-city-2012-ford-fiesta-se-1000/7234318065.html,ca,los angeles,2012,ford,fiesta,4997,excellent,,gas,119687,clean,automatic,3FADP4EJ1CM212113,fwd,,hatchback,,https://images.craigslist.org/00m0m_jhFOSRouxTH_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/garden-grove-2012-volvo-s60-t5-4dr-sedan/7234317721.html,ca,los angeles,2012,volvo,s60,7500,,,gas,96989,clean,,YV1622FS8C2084676,,,other,silver,https://images.craigslist.org/00000_itWqMV0bKbR_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/long-beach-2020-ford-explorer-limited/7234317483.html,ca,los angeles,2020,ford,explorer,39850,like new,4 cylinders,gas,5170,salvage,automatic,,,,,,https://images.craigslist.org/00V0V_akSAYqspxBx_0oo0oo_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/rialto-2014-ram-ram-pickup-1500-big/7234317347.html,ca,los angeles,2014,ram,pickup 1500,0,,,other,164743,clean,automatic,1C6RR6LG8ES121967,,full-size,pickup,blue,https://images.craigslist.org/00n0n_gdqSZTGmCR1_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/cerritos-2003-toyota-tacoma-prerunner/7234316899.html,ca,los angeles,2003,toyota,tacoma,6800,good,6 cylinders,gas,160000,clean,automatic,,rwd,mid-size,pickup,silver,https://images.craigslist.org/00Z0Z_kEPHZ2IE8kK_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/orange-infiniti-fx35-super-popular/7234316592.html,ca,los angeles,2008,infiniti,fx35 fx 35,9997,excellent,6 cylinders,gas,,clean,automatic,,,,SUV,grey,https://images.craigslist.org/00808_fxufXKngNlb_0ak07H_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2006-ford-250-e250-sd-4-ton/7234316259.html,ca,los angeles,2006,ford,e250 cargo van,8500,excellent,8 cylinders,gas,138349,clean,automatic,1FTNE24W66DA98096,rwd,,van,white,https://images.craigslist.org/00z0z_aZZuBdi2XWk_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/bellflower-2011-honda-pilot-ex-leather/7234316150.html,ca,los angeles,2011,honda,pilot ex-l,8900,excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00a0a_fq5f0Rsjzvt_0pN0jm_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/hawthorne-1995-jeep-wrangler-rio-grande/7234315888.html,ca,los angeles,1995,jeep,wrangler rio grande,17000,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00r0r_jv7IQr7AaSO_0co0gw_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/los-angeles-2016-nissan-versa-note-sv/7234315797.html,ca,los angeles,2016,nissan,versa note,7995,,,gas,78506,clean,automatic,3N1CE2CP9GL353663,fwd,compact,hatchback,,https://images.craigslist.org/00L0L_9zeHaHGYFsE_0bM08P_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/los-angeles-2013-hyundai-elantra-gls/7234315672.html,ca,los angeles,2013,hyundai,elantra,7995,,,gas,87370,clean,automatic,5NPDH4AE8DH233337,,,sedan,white,https://images.craigslist.org/00x0x_daMaXkuMtzB_0g8095_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/calabasas-2005-nissan-titan-se-56-4x4/7234314452.html,ca,los angeles,2005,nissan,titan se,8500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00000_5VfMK6Udzzi_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/la-habra-06-toyota-senna/7234314138.html,ca,los angeles,2006,toyota,senna,3800,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00x0x_fDQD3kBukZH_0lU0cH_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/maywood-2005-honda-accord-coupe/7234314055.html,ca,los angeles,2005,honda,accord,4500,excellent,4 cylinders,gas,154641,clean,automatic,,,compact,coupe,silver,https://images.craigslist.org/01717_6M1ZxP9xA9x_0t20CI_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/canyon-country-camry-1994/7234313771.html,ca,los angeles,1994,toyota,camry,1950,excellent,4 cylinders,gas,,clean,automatic,,,,coupe,white,https://images.craigslist.org/00I0I_9qJ3GUG1cNn_0t20CI_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2017-kia-forte/7234313754.html,ca,los angeles,2006,kia,forte,7200,like new,4 cylinders,gas,56000,salvage,automatic,,rwd,compact,sedan,white,https://images.craigslist.org/00V0V_jiPhOhTJQWU_0t20t2_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/monrovia-2006-honda-accord-ex/7234313689.html,ca,los angeles,2006,honda,accord,4500,good,4 cylinders,gas,170000,clean,automatic,,fwd,,sedan,blue,https://images.craigslist.org/00101_jRvdfFGslq2_0t20CI_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2012-chevy-colorado-toyota/7234313218.html,ca,los angeles,2012,chevrolet,colorado n work truck,9500,excellent,4 cylinders,gas,127151,clean,automatic,1GCCSBF93C8130627,rwd,,pickup,white,https://images.craigslist.org/00m0m_5H1nbgN3hRk_0ak07K_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/marina-del-rey-2007-mercedes-benz-ml/7234311670.html,ca,los angeles,2007,mercedes-benz,ml 350,7850,like new,6 cylinders,gas,100000,clean,automatic,,4wd,,,,https://images.craigslist.org/00a0a_eV75vndzwR_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/orange-store-for-bad-credit-well-beat/7234311560.html,ca,los angeles,2008,honda,fit,8997,excellent,4 cylinders,gas,35000,clean,automatic,,,,hatchback,grey,https://images.craigslist.org/01616_c5SrAatbtji_0go0ci_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/lakewood-2012-toyota-prius-hybrid-clean/7234311402.html,ca,los angeles,2012,toyota,prius hybrid,6400,excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00202_eSrMGNZpFGd_0pN0jm_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/canoga-park-2015-jeep-patriot-altitude/7234310684.html,ca,los angeles,2015,jeep,patriot,0,,,gas,105920,clean,automatic,1C4NJPBA6FD368055,fwd,full-size,,blue,https://images.craigslist.org/00101_2Ai92Pdh3j6_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/huntington-beach-2008-scion-xb-wagon/7234310578.html,ca,los angeles,2008,,Scion xB,0,,,gas,141763,clean,manual,JTLKE50E281007075,fwd,full-size,wagon,silver,https://images.craigslist.org/00X0X_acNGPSHFiJ1_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2007-lexus-es-350-clean/7234283876.html,ca,los angeles,2007,lexus,es 350,3500,,6 cylinders,gas,120000,clean,automatic,,,,,,https://images.craigslist.org/00K0K_8W5K4Gfyv0k_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/santa-ana-2013-kia-optima-sx/7234309426.html,ca,los angeles,2013,kia,optima,0,,,gas,72853,clean,automatic,5XXGR4A63DG112181,fwd,full-size,sedan,white,https://images.craigslist.org/00f0f_af3hlyov4uD_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/south-gate-2015-scion-xb-door-wagon/7234309375.html,ca,los angeles,2015,,Scion xB,0,,,gas,35840,clean,automatic,JTLZE4FE1FJ082346,fwd,full-size,SUV,,https://images.craigslist.org/01717_7mZ3OGhAyfp_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/calabasas-2005-nissan-sentra-se/7234309153.html,ca,los angeles,2005,nissan,sentra se-r,2400,,,gas,,clean,manual,,,,,,https://images.craigslist.org/01212_fsJP7qhoce9_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/norco-2017-chevrolet-chevy-bolt-ev-lt/7234309013.html,ca,los angeles,2017,chevrolet,bolt ev,15100,,,electric,39818,clean,automatic,1G1FW6S09H4165082,,compact,hatchback,white,https://images.craigslist.org/00t0t_kDTMaIExagH_0bM07Q_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/buena-park-2019-ford-fusion-hybrid-sel/7234308859.html,ca,los angeles,2019,ford,fusion hybrid,0,,,hybrid,39535,clean,automatic,3FA6P0MU8KR189542,fwd,full-size,,white,https://images.craigslist.org/00S0S_aBraIvCjboQ_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/santa-ana-2017-volkswagen-vw-jetta-14t/7234308326.html,ca,los angeles,2017,volkswagen,jetta,0,,,gas,17645,clean,automatic,3VW2B7AJ5HM342343,fwd,full-size,sedan,blue,https://images.craigslist.org/00a0a_gyknn8CvNX8_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/toluca-lake-2016-ram-ram-lke-call-today/7234308019.html,ca,los angeles,2016,ram,lke,0,,other,other,65219,,automatic,1C6RR7LM5GS297390,4wd,,,black,https://images.craigslist.org/01616_hZZNDqUHF6s_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/toluca-lake-2016-ram-ram-lke-call-today/7234307935.html,ca,los angeles,2016,ram,lke,0,,other,other,65219,,automatic,1C6RR7LM5GS297390,4wd,,,black,https://images.craigslist.org/01616_hZZNDqUHF6s_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fontana-2016-ford-wd-supercrew-lariat/7234307866.html,ca,los angeles,2016,ford,f- wd supercrew lariat,0,,other,other,91083,,automatic,1FTEW1CP7GKE55722,rwd,,,,https://images.craigslist.org/01212_jVyxjgWtBeI_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2012-nissan-nv2500-hd-high/7234307769.html,ca,los angeles,2012,nissan,nv2500 hd cargo,17500,excellent,6 cylinders,gas,191617,clean,automatic,1N6BF0LX2CN111699,rwd,,van,white,https://images.craigslist.org/00v0v_gt5WP0vsLze_0ak07K_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/redondo-beach-toyota-rav4-limited/7234307717.html,ca,los angeles,2007,toyota,rav4,12500,excellent,6 cylinders,gas,87840,clean,automatic,,fwd,compact,SUV,silver,https://images.craigslist.org/00B0B_dVnVAI8mvoE_0x20oM_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2006-nissan-quest/7234307260.html,ca,los angeles,2006,nissan,quest 3.5,3000,,,gas,120000,clean,automatic,,,,mini-van,,https://images.craigslist.org/00r0r_jpcV3OzZLDG_0lM0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2018-ford-transit/7234306856.html,ca,los angeles,2018,ford,transit passenger wagon,0,,6 cylinders,gas,140413,clean,automatic,1FDZX2XM5JKB43244,rwd,,van,white,https://images.craigslist.org/00V0V_hAJbhW2lLtT_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/south-el-monte-2008-toyota-corolla/7234306579.html,ca,los angeles,2008,toyota,corolla s,4200,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00k0k_kHLLupb7HZ5_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2018-ford-super-duty/7234306454.html,ca,los angeles,2018,ford,super duty f-550 drw,0,,8 cylinders,diesel,30889,clean,automatic,1FDUF5HT8JEC00247,4wd,,truck,white,https://images.craigslist.org/00E0E_btaxhAONwnL_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/south-gate-2012-ford-explorer-sport/7234305884.html,ca,los angeles,2012,ford,explorer sport,9400,excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Z0Z_gMNodUCyFzr_0pN0jm_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2008-ford-super-duty/7234305836.html,ca,los angeles,2008,ford,super duty f-450 drw,0,,10 cylinders,gas,129930,clean,automatic,1FDXF46Y28EC59763,rwd,,truck,white,https://images.craigslist.org/00R0R_7JcCVVVeYx2_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/la-crescenta-2013-chevrolet-chevy-sonic/7234305495.html,ca,los angeles,2013,chevrolet,sonic,6995,,,gas,77403,clean,automatic,1G1JC6SB4D4177297,,compact,sedan,,https://images.craigslist.org/00S0S_cSuvd6PL8Dj_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2019-mercedes-benz/7234305347.html,ca,los angeles,2019,mercedes-benz,sprinter,0,,6 cylinders,diesel,4821,clean,automatic,WDAPF4CD5KN023964,rwd,,,white,https://images.craigslist.org/00h0h_6GUCw9ZXP4N_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/orange-2017-mercedes-benz-c300-4cyl/7234305241.html,ca,los angeles,2017,mercedes-benz,benz c300,3000,excellent,4 cylinders,gas,27000,clean,automatic,,,,sedan,black,https://images.craigslist.org/00C0C_8xNZZV0D6rz_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/van-nuys-2013-550-mini-bus-must-see/7234304889.html,ca,los angeles,2013,ford,f550 super duty,35000,good,8 cylinders,gas,84000,clean,automatic,1FDGF5GY7DEB64985,fwd,full-size,bus,black,https://images.craigslist.org/00f0f_8DIMeG07Nrt_05a03S_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2014-international/7234304907.html,ca,los angeles,2014,,International DuraStar 4300,0,,,other,94210,clean,automatic,1HTMMAAL5EH032717,,,truck,,https://images.craigslist.org/00u0u_eXkoh2pwX1M_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2015-ford-transit-cargo/7234304612.html,ca,los angeles,2015,ford,transit cargo van,0,,6 cylinders,gas,99464,clean,automatic,1FTNR2ZM8FKA68699,rwd,,van,white,https://images.craigslist.org/00000_eRCZNfCekWJ_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/jurupa-valley-auction-sunday-4pmfree/7234304078.html,ca,los angeles,2011,honda,,500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01212_1fQFpc7PFi0_0jD0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/fountain-valley-2016-freightliner/7234303948.html,ca,los angeles,2016,,FREIGHTLINER Sprinter Cargo Vans,0,,4 cylinders,diesel,82580,clean,automatic,WDYPF3DC9GP230337,rwd,,van,white,https://images.craigslist.org/00B0B_lbmUV4fmiT9_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/bell-2016-honda-civic/7234303624.html,ca,los angeles,2016,honda,civic,10400,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00N0N_87HFJstNtJA_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/newbury-park-2015-ford-transit-250-mr/7234302506.html,ca,los angeles,2015,ford,transit cargo van,15757,good,6 cylinders,diesel,126495,clean,automatic,,rwd,mid-size,van,white,https://images.craigslist.org/00O0O_b2p1br7T5oP_0ww0oo_600x450.jpg
https://losangeles.craigslist.org/wst/ctd/d/north-hollywood-2013-honda-cr-ex-down/7234302218.html,ca,los angeles,2013,honda,cr-v ex-l,0,,,gas,80617,clean,automatic,2HKRM3H79DH511195,fwd,,other,grey,https://images.craigslist.org/00K0K_g8D2kebnISI_0cU08B_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/north-hollywood-2019-toyota-camry-se/7234302036.html,ca,los angeles,2019,toyota,camry se,0,,,gas,48589,clean,automatic,4T1B11HK5KU164921,fwd,,other,white,https://images.craigslist.org/00x0x_eSwkKxrlWOA_0cU08B_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/henderson-1947-ford-coupe-resto-mod/7234300706.html,ca,los angeles,1947,ford,coupe resto-mod,42980,,,gas,4,clean,automatic,,,,coupe,red,https://images.craigslist.org/00E0E_37cKtTnHA9f_0gw0co_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2016-bmw-x6-rwd/7234300371.html,ca,los angeles,2016,bmw,x6,0,good,6 cylinders,gas,93005,clean,automatic,5UXKU0C56G0F92343,rwd,,SUV,white,https://images.craigslist.org/00y0y_jNtHem8SwjF_09G07g_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/beverly-hills-2006-cadillac-cts/7234300115.html,ca,los angeles,2006,cadillac,cts,4200,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00a0a_9qa2xcf65sg_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2018-bmw-x6-sdrive35i/7234300070.html,ca,los angeles,2018,bmw,x6,0,good,6 cylinders,gas,56089,clean,automatic,5UXKU0C59J0G69455,rwd,,SUV,white,https://images.craigslist.org/01515_gSImOhLaFHh_09G07g_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2017-bmw-x1-sdrive28i/7234299813.html,ca,los angeles,2017,bmw,x1,0,good,4 cylinders,gas,44260,clean,automatic,WBXHU7C31H5H34270,fwd,,SUV,white,https://images.craigslist.org/01616_jYAmZOuqnjD_09G07g_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2012-hyundai-elantra/7234299735.html,ca,los angeles,2012,hyundai,elantra limited,4350,good,4 cylinders,gas,193890,salvage,automatic,,fwd,compact,sedan,grey,https://images.craigslist.org/00u0u_aY2YoU7WaFn_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/los-angeles-2014-toyota-corolla/7234299670.html,ca,los angeles,2014,toyota,corolla,9995,,,gas,79498,clean,manual,5YFBURHE9EP170582,fwd,,sedan,,https://images.craigslist.org/00K0K_8CPhIsFwXv9_0ak07K_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2015-audi-q5-premium/7234299515.html,ca,los angeles,2015,audi,q5,0,good,4 cylinders,gas,42086,clean,automatic,WA1LFAFP6FA089253,4wd,,SUV,silver,https://images.craigslist.org/01616_7Vbh3zVaCPd_09G07g_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2013-acura-rdx-down-bad/7234299243.html,ca,los angeles,2013,acura,rdx,0,good,6 cylinders,gas,77931,clean,automatic,5J8TB3H34DL014111,fwd,,SUV,grey,https://images.craigslist.org/01717_kMwgxnAmvM6_09G07g_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/lawndale-2020-toyota-corolla-se/7234299263.html,ca,los angeles,2020,toyota,corolla,17950,,,gas,20000,clean,automatic,5YFS4RCE6LP006226,fwd,compact,sedan,black,https://images.craigslist.org/01414_79pos8OaGZh_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2013-audi-a3-premium/7234298990.html,ca,los angeles,2013,audi,a3,0,good,4 cylinders,gas,58782,clean,automatic,WAUKEAFM0DA025486,fwd,,sedan,black,https://images.craigslist.org/00606_7n1AbTMnZbM_09G07g_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2017-bmw-x5-sdrive35i/7234298692.html,ca,los angeles,2017,bmw,x5,0,good,6 cylinders,gas,60739,clean,automatic,5UXKR2C39H0U23122,rwd,,SUV,black,https://images.craigslist.org/00S0S_5LX3DRMobvY_09G07g_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/santa-monica-1971-mercedes-benz-280sl/7234298639.html,ca,los angeles,1971,mercedes-benz,benz 280sl,62500,excellent,6 cylinders,gas,111000,clean,automatic,,fwd,,convertible,,https://images.craigslist.org/00G0G_9tAW4gjCiYL_0rk0hB_600x450.jpg
